timestamp,min1,max1,min2,max2,
8820000000,1.23519821572513,1.54795541737123,0.242507922283698,0.571726029279583,
8830000000,1.25165912107493,1.56441632272102,0.242507922283698,0.571726029279583,
8840000000,1.25165912107493,1.56441632272102,0.40711697578164,0.736335082777525,
8850000000,1.25165912107493,1.56441632272102,0.571726029279583,0.900944136275467,
8860000000,1.25165912107493,1.56441632272102,0.736335082777525,1.06555318977341,
8870000000,1.25165912107493,1.56441632272102,0.736335082777525,1.06555318977341,
8880000000,1.26812002642472,1.58087722807081,0.900944136275467,1.23016224327135,
8890000000,1.26812002642472,1.58087722807081,1.06555318977341,1.39477129676929,
8900000000,1.26812002642472,1.58087722807081,1.06555318977341,1.39477129676929,
8910000000,1.28458093177452,1.59733813342061,1.23016224327135,1.39477129676929,
8920000000,1.28458093177452,1.59733813342061,1.23016224327135,1.55938035026724,
8930000000,1.30104183712431,1.6137990387704,1.23016224327135,1.55938035026724,
8940000000,1.31750274247411,1.6302599441202,1.23016224327135,1.55938035026724,
8950000000,1.31750274247411,1.64672084946999,1.39477129676929,1.55938035026724,
8960000000,1.3339636478239,1.64672084946999,1.39477129676929,1.55938035026724,
8970000000,1.3339636478239,1.64672084946999,1.39477129676929,1.55938035026724,
8980000000,1.35042455317369,1.66318175481979,1.23016224327135,1.55938035026724,
8990000000,1.36688545852349,1.66318175481979,1.23016224327135,1.55938035026724,
9000000000,1.36688545852349,1.67964266016958,1.23016224327135,1.55938035026724,
9010000000,1.36688545852349,1.67964266016958,1.06555318977341,1.39477129676929,
9020000000,1.36688545852349,1.67964266016958,1.06555318977341,1.39477129676929,
9030000000,1.36688545852349,1.67964266016958,0.900944136275467,1.23016224327135,
9040000000,1.36688545852349,1.66318175481979,0.900944136275467,1.23016224327135,
9050000000,1.35042455317369,1.66318175481979,0.736335082777525,1.06555318977341,
9060000000,1.35042455317369,1.64672084946999,0.571726029279583,0.900944136275467,
9070000000,1.35042455317369,1.64672084946999,0.40711697578164,0.900944136275467,
9080000000,1.3339636478239,1.64672084946999,0.40711697578164,0.736335082777525,
9090000000,1.3339636478239,1.64672084946999,0.242507922283698,0.571726029279583,
9100000000,1.3339636478239,1.64672084946999,0.0778988687857556,0.40711697578164,
9110000000,1.3339636478239,1.64672084946999,-0.0867101847121869,0.242507922283698,
9120000000,1.3339636478239,1.6302599441202,-0.251319238210129,0.242507922283698,
9130000000,1.31750274247411,1.64672084946999,-0.415928291708072,0.0778988687857556,
9140000000,1.31750274247411,1.6137990387704,-0.580537345206014,-0.0867101847121869,
9150000000,1.31750274247411,1.6137990387704,-0.745146398703957,-0.251319238210129,
9160000000,1.30104183712431,1.6137990387704,-0.745146398703957,-0.415928291708072,
9170000000,1.31750274247411,1.6137990387704,-0.909755452201899,-0.580537345206014,
9180000000,1.30104183712431,1.6137990387704,-1.07436450569984,-0.745146398703957,
9190000000,1.30104183712431,1.6137990387704,-1.23897355919778,-0.745146398703957,
9200000000,1.30104183712431,1.6137990387704,-1.23897355919778,-0.909755452201899,
9210000000,1.28458093177452,1.6137990387704,-1.40358261269573,-0.909755452201899,
9220000000,1.28458093177452,1.59733813342061,-1.40358261269573,-1.07436450569984,
9230000000,1.28458093177452,1.59733813342061,-1.56819166619367,-1.07436450569984,
9240000000,1.28458093177452,1.59733813342061,-1.56819166619367,-1.23897355919778,
9250000000,1.28458093177452,1.59733813342061,-1.56819166619367,-1.23897355919778,
9260000000,1.26812002642472,1.58087722807081,-1.56819166619367,-1.23897355919778,
9270000000,1.26812002642472,1.58087722807081,-1.56819166619367,-1.23897355919778,
9280000000,1.26812002642472,1.58087722807081,-1.56819166619367,-1.40358261269573,
9290000000,1.26812002642472,1.58087722807081,-1.56819166619367,-1.23897355919778,
9300000000,1.25165912107493,1.56441632272102,-1.56819166619367,-1.23897355919778,
9310000000,1.25165912107493,1.56441632272102,-1.56819166619367,-1.23897355919778,
