timestamp,min1,max1,min2,max2,
-5790000000,1.38334636387328,1.67964266016958,-1.56819166619367,-1.23897355919778,
-5780000000,1.38334636387328,1.67964266016958,-1.56819166619367,-1.23897355919778,
-5770000000,1.36688545852349,1.67964266016958,-1.56819166619367,-1.23897355919778,
-5760000000,1.36688545852349,1.67964266016958,-1.56819166619367,-1.23897355919778,
-5750000000,1.36688545852349,1.67964266016958,-1.56819166619367,-1.23897355919778,
-5740000000,1.36688545852349,1.66318175481979,-1.56819166619367,-1.23897355919778,
-5730000000,1.36688545852349,1.66318175481979,-1.56819166619367,-1.23897355919778,
-5720000000,1.35042455317369,1.66318175481979,-1.56819166619367,-1.23897355919778,
-5710000000,1.35042455317369,1.66318175481979,-1.56819166619367,-1.23897355919778,
-5700000000,1.35042455317369,1.64672084946999,-1.40358261269573,-1.07436450569984,
-5690000000,1.35042455317369,1.64672084946999,-1.40358261269573,-1.07436450569984,
-5680000000,1.3339636478239,1.64672084946999,-1.40358261269573,-0.909755452201899,
-5670000000,1.3339636478239,1.64672084946999,-1.23897355919778,-0.909755452201899,
-5660000000,1.3339636478239,1.64672084946999,-1.07436450569984,-0.745146398703957,
-5650000000,1.3339636478239,1.6302599441202,-1.07436450569984,-0.580537345206014,
-5640000000,1.3339636478239,1.6302599441202,-0.909755452201899,-0.580537345206014,
-5630000000,1.31750274247411,1.6302599441202,-0.745146398703957,-0.415928291708072,
-5620000000,1.31750274247411,1.6302599441202,-0.745146398703957,-0.251319238210129,
-5610000000,1.31750274247411,1.6302599441202,-0.580537345206014,-0.0867101847121869,
-5600000000,1.30104183712431,1.6137990387704,-0.415928291708072,0.0778988687857556,
-5590000000,1.30104183712431,1.6137990387704,-0.251319238210129,0.0778988687857556,
-5580000000,1.30104183712431,1.6137990387704,-0.0867101847121869,0.242507922283698,
-5570000000,1.30104183712431,1.6137990387704,0.0778988687857556,0.40711697578164,
-5560000000,1.30104183712431,1.6137990387704,0.242507922283698,0.571726029279583,
-5550000000,1.30104183712431,1.59733813342061,0.40711697578164,0.736335082777525,
-5540000000,1.30104183712431,1.6137990387704,0.40711697578164,0.900944136275467,
-5530000000,1.30104183712431,1.6137990387704,0.571726029279583,0.900944136275467,
